Date,Ticker,ShortName,RedCode,Tier,Ccy,DocClause,Contributor,Spread6m,Spread1y,Spread2y,Spread3y,Spread5y,Spread7y,Spread10y,Spread15y,Spread20y,Spread30y,Recovery,CompositeDepth5y,Sector,Region,AvRating,ImpliedRating,CompositeLevel6m,CompositeLevel1y,CompositeLevel2y,CompositeLevel3y,CompositeLevel5y,CompositeLevel7y,CompositeLevel10y,CompositeLevel15y,CompositeLevel20y,CompositeLevel30y,CompositeLevelRecovery
06-Mar-19,NESTLE,Nestle S A,6A516F,SNRFOR,EUR,MM14,Composite,0.03%,0.04%,0.06%,0.08%,0.16%,0.25%,0.36%,0.42%,0.45%,0.48%,40%,5,Consumer Stable,Europe,AA,AA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,NETHRS,Kdom Neth,NRCDE0,SNRFOR,USD,CR14,Composite,0.03%,0.03%,0.05%,0.07%,0.12%,0.17%,0.25%,0.29%,0.32%,0.35%,40%,5,Government,Europe,AAA,AAA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,NEWEBRA,Newell Brands Inc,6B632H,SNRFOR,USD,XR14,Composite,0.20%,0.24%,0.50%,0.89%,1.93%,2.58%,2.77%,2.86%,2.92%,2.93%,40%,8,,N.Amer,BBB,B,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,NEWLOOAC,NEW LOOK SR ISSUER PLC,GMAA9C,SECDOM,EUR,MM14,Composite,984.27%,751.30%,577.80%,517.99%,473.29%,444.32%,412.05%,,,,1.33%,3,,Europe,CCC,CCC,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,,,,CcyGrp
06-Mar-19,NEWLOOAC,NEW LOOK SR ISSUER PLC,GMAA9C,SNRFOR,EUR,MM14,Composite,984.27%,751.30%,577.80%,517.99%,473.29%,444.32%,412.05%,,,,1.33%,3,,Europe,CCC,CCC,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,,,,CcyGrp
06-Mar-19,NEWLOOAG,NEW LOOK BONDCO I LTD,GMAA8Y,SNRFOR,EUR,MM14,Composite,0.64%,0.78%,1.59%,2.42%,3.92%,4.09%,4.13%,,,,40%,4,,Europe,,CCC,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,,,,CcyGrp
06-Mar-19,NEWSAUS,NEWS AUSTRALIA PTY LTD,QWCFCN,SNRFOR,USD,MR14,Composite,0.05%,0.06%,0.11%,0.18%,0.36%,,,,,,40%,2,,Oceania,,A,Thin,Thin,Thin,Thin,Thin,,,,,,Thin
06-Mar-19,NEWWLD,NEW WORLD DEV CO LTD,YE938C,SNRFOR,USD,CR14,Composite,0.94%,0.99%,1.11%,1.25%,1.56%,1.72%,1.88%,,,,22.50%,2,,Asia,,BB,Thin,Thin,Thin,Thin,Thin,Thin,Thin,,,,Thin
06-Mar-19,NEXENE,NEXEN ENERGY ULC,6B874U,SNRFOR,USD,XR14,Composite,0.08%,0.09%,0.19%,0.28%,0.52%,0.75%,0.97%,1.13%,1.21%,1.28%,40%,6,,N.Amer,A,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,NEXTEI,NextEra Energy Inc,6B86CO,SNRFOR,USD,XR14,Composite,0.12%,0.22%,0.28%,0.39%,0.73%,1.05%,1.30%,1.34%,1.42%,1.38%,40%,3,Utilities,N.Amer,A,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,NFS,Nationwide Finl Svcs,69BE73,SNRFOR,USD,XR14,Composite,,1.20%,,1.20%,1.21%,1.23%,1.27%,1.31%,1.36%,1.40%,40%,2,Financial,N.Amer,BBB,BB,,Thin,,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
06-Mar-19,NFX,Newfield Expl Co,6B63B9,SNRFOR,USD,XR14,Composite,1.19%,1.28%,1.43%,1.80%,2.73%,3.04%,3.65%,3.91%,4.04%,4.18%,40%,3,Energy,N.Amer,BBB,B,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,NFX,Newfield Expl Co,6B63B9,SUBLT2,USD,XR14,Composite,1.19%,1.28%,1.43%,1.81%,2.74%,3.06%,3.68%,3.95%,4.08%,4.20%,20%,3,Energy,N.Amer,BBB,B,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,NGERIA,Fed Rep Nigeria,V1D83X,SNRFOR,USD,CR14,Composite,2.57%,2.73%,3.07%,3.37%,4.24%,4.51%,4.73%,4.86%,4.92%,4.96%,28.75%,4,Government,Africa,B,CCC,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,NGGLN-NiaMoPwr,Niagara Mohawk Pwr Corp,U0B887,SNRFOR,USD,XR14,Composite,0.41%,0.41%,0.52%,0.64%,0.71%,0.86%,0.91%,0.92%,0.93%,0.93%,40%,3,Utilities,N.Amer,A,BBB,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,NGGPLC,Natl Grid Gas Plc,GM9ADL,SNRFOR,EUR,MM14,Composite,0.10%,0.12%,0.17%,0.22%,0.44%,0.63%,0.78%,0.85%,0.89%,0.92%,39.50%,4,Utilities,Europe,A,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,NGKSPK,NGK Spark Plug Co Ltd,JNDA2A,SNRFOR,JPY,CR14,Composite,0.28%,0.29%,0.35%,0.45%,0.70%,0.88%,0.97%,1.00%,1.02%,1.03%,35%,2,Consumer Cyclical,Asia,,BB,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
06-Mar-19,NGP,Natl Grid Plc,GM9ACP,SNRFOR,EUR,MM14,Composite,0.07%,0.09%,0.14%,0.22%,0.44%,0.66%,0.80%,0.84%,0.87%,0.92%,40%,7,Utilities,Europe,BBB,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,NGP-NGET,Natl Grid Electricity Transmission plc,GM9ACK,SNRFOR,EUR,MM14,Composite,0.12%,0.14%,0.19%,0.24%,0.45%,0.63%,0.80%,0.88%,0.93%,0.98%,39.33%,3,Utilities,Europe,A,A,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,NHFOO,NH Foods Ltd,JNDBBO,SNRFOR,JPY,CR14,Composite,,0.12%,0.15%,0.17%,0.25%,0.26%,,,,,35%,2,,Asia,,A,,Thin,Thin,Thin,Thin,Thin,,,,,Thin
06-Mar-19,NHPLLC,Nationwide Health Pptys LLC,69BE8P,SNRFOR,USD,XR14,Composite,0.34%,0.45%,0.65%,0.78%,1.06%,1.18%,1.27%,1.32%,1.33%,1.35%,40%,5,Financial,N.Amer,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,NIB,Nordic Invt Bk,6BAB8T,SNRFOR,USD,CR14,Composite,0.04%,0.04%,0.06%,0.08%,0.14%,0.20%,0.26%,0.31%,0.32%,0.33%,40%,3,Government,Supra,AAA,AAA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,NIBBNK,NIBC Bk NV,NT935F,SNRFOR,EUR,MM14,Composite,0.30%,0.40%,0.55%,0.78%,1.25%,1.45%,1.59%,1.69%,1.74%,1.78%,40%,2,Financial,Europe,BBB,BB,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
06-Mar-19,NICHIR,Nichirei Corp,JNDGDA,SNRFOR,JPY,CR14,Composite,,0.05%,0.11%,0.16%,0.32%,0.36%,0.40%,,,,35%,2,Consumer Stable,Asia,,A,,Thin,Thin,Thin,Thin,Thin,Thin,,,,Thin
06-Mar-19,NIDDAH,Nidda Healthcare Hldg GmbH,DIBB6N,SECDOM,EUR,MM14,Composite,0.18%,0.28%,0.55%,0.82%,1.35%,1.79%,1.97%,2.15%,2.23%,2.20%,40%,5,,Europe,B,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,NIDDAH,Nidda Healthcare Hldg GmbH,DIBB6N,SNRFOR,EUR,MM14,Composite,0.18%,0.28%,0.55%,0.82%,1.35%,1.79%,1.97%,2.15%,2.23%,2.20%,40%,5,,Europe,B,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,NIECO,Nielsen Co,NT952F,SNRFOR,EUR,MM14,Composite,0.16%,0.19%,0.37%,0.57%,0.96%,1.16%,1.27%,1.30%,1.31%,1.32%,40%,3,Communications and Technology,Europe,BB,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,NIIG,Niigata Prefecture,JP9CHG,SNRFOR,JPY,CR14,Composite,,,,,0.51%,0.57%,,,,,35%,2,Unclassified,Asia,A,A,,,,,Thin,Thin,,,,,Thin
06-Mar-19,NIKON,Nikon Corp,6B9522,SNRFOR,JPY,CR14,Composite,0.06%,0.08%,0.14%,0.21%,0.37%,0.48%,0.55%,0.57%,0.58%,0.59%,35%,5,Industrial,Asia,,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,CcyGrp
06-Mar-19,NINEWES,Nine West Hldgs Inc,6B986N,SNRFOR,USD,XR14,Composite,,,,,,,,,,,12.50%,,,N.Amer,,D,,,,,,,,,,,CcyGrp
06-Mar-19,NIPDES,DENSO Corp,JK327C,SNRFOR,JPY,CR14,Composite,0.03%,0.05%,0.09%,0.14%,0.24%,0.36%,0.43%,0.45%,0.45%,0.46%,35%,2,Consumer Cyclical,Asia,AA,A,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
06-Mar-19,NIPEGL,Nippon Elec Glass Co Ltd,JO856B,SNRFOR,JPY,CR14,Composite,0.08%,0.09%,0.15%,0.20%,0.34%,0.42%,0.49%,,,,35%,2,Industrial,Asia,,BBB,Thin,Thin,Thin,Thin,Thin,Thin,Thin,,,,Thin
06-Mar-19,NIPEXP,Nippon Express Co Ltd,JO86AD,SNRFOR,JPY,CR14,Composite,0.08%,0.10%,0.14%,0.18%,0.32%,0.41%,0.47%,0.50%,0.53%,0.55%,35%,8,Industrial,Asia,,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,NIPLIF,Nippon Life Ins Co,JO9AEN,SNRFOR,JPY,CR14,Composite,0.34%,0.39%,0.46%,0.52%,0.66%,0.73%,,,,,35%,2,Financial,Asia,A,BBB,Thin,Thin,Thin,Thin,Thin,Thin,,,,,Thin
06-Mar-19,NIPPBK,Aozora Bk Ltd,JJ189M,SNRFOR,USD,CR14,Composite,0.32%,0.34%,0.43%,0.47%,0.67%,0.84%,0.88%,0.90%,0.90%,0.92%,35%,3,Financial,Asia,A,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,NIPPDS,Nidec Corp,JO500V,SNRFOR,JPY,CR14,Composite,0.08%,0.10%,0.16%,0.23%,0.40%,0.48%,0.53%,0.55%,0.57%,0.59%,35%,4,Industrial,Asia,A,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,NIPPFL,Nippon Flour Mls Co Ltd,JO88EA,SNRFOR,JPY,CR14,Composite,0.27%,0.27%,0.27%,0.27%,0.27%,0.27%,0.27%,0.26%,0.25%,0.24%,35%,2,Unclassified,Asia,,A,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
06-Mar-19,NIPPOST,NIPPON STEEL SUMITOMO METAL CORP,JOABDF,SNRFOR,JPY,CR14,Composite,0.06%,0.07%,0.12%,0.17%,0.32%,0.43%,0.47%,0.52%,0.52%,0.55%,35%,6,,Asia,BBB,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,NIPSEI,NSK Ltd.,JOAA55,SNRFOR,JPY,CR14,Composite,0.24%,0.27%,0.32%,0.36%,0.45%,0.55%,0.64%,0.58%,0.57%,0.57%,35%,3,Industrial,Asia,,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,NIPSHG,Nippon Sheet Glass Co Ltd,JOABBA,SNRFOR,JPY,CR14,Composite,1.11%,1.22%,1.74%,2.14%,2.67%,2.86%,3.15%,3.33%,3.56%,3.73%,35%,3,Industrial,Asia,,CCC,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,NIPSHG-PILKING,PILKINGTON GROUP Ltd,GN79DJ,SNRFOR,EUR,MM14,Composite,0.29%,0.42%,0.64%,0.82%,1.17%,1.31%,1.47%,1.49%,1.51%,1.53%,40%,5,Industrial,Europe,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,NIPYU,Nippon Yusen Kabushiki Kaisha,6B9A96,SNRFOR,JPY,CR14,Composite,0.18%,0.22%,0.38%,0.57%,1.06%,1.30%,1.38%,1.46%,1.50%,1.54%,35%,8,Industrial,Asia,BB,B,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,CcyGrp,CcyGrp
06-Mar-19,NISGRP,NIS GROUP CO LTD,JOBB68,SNRFOR,JPY,CR14,Composite,14.97%,15.12%,15.38%,,16.38%,16.66%,16.73%,,,,30%,2,Financial,Asia,,CCC,Thin,Thin,Thin,,Thin,Thin,Thin,,,,Thin
06-Mar-19,NISHIM,Nishimatsu Constr Co Ltd,JOBDA3,SNRFOR,JPY,CR14,Composite,0.14%,0.15%,0.24%,0.36%,0.60%,0.76%,0.86%,0.89%,0.90%,0.92%,35%,3,Industrial,Asia,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,NISSHO,Nipro,JOBCBA,SNRFOR,JPY,CR14,Composite,,,,0.72%,0.92%,1.04%,1.10%,1.10%,,,35%,2,Consumer Stable,Asia,,BB,,,,Thin,Thin,Thin,Thin,Thin,,,Thin
06-Mar-19,NISSHST,Nisshin Steel C Ltd,JOCFAH,SNRFOR,JPY,CR14,Composite,0.74%,0.75%,0.89%,1.03%,1.44%,1.60%,1.82%,2.10%,2.38%,2.75%,35%,2,,Asia,,B,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
06-Mar-19,NK,Imerys SA,FJDFEN,SNRFOR,EUR,MM14,Composite,0.50%,0.50%,0.50%,0.50%,0.50%,0.50%,0.50%,0.50%,0.50%,0.50%,40%,2,Industrial,Europe,BBB,BBB,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
06-Mar-19,NKE,NIKE Inc,6B9516,SNRFOR,USD,XR14,Composite,0.06%,0.11%,0.14%,0.20%,0.34%,0.41%,0.49%,0.52%,0.54%,0.56%,40%,5,Consumer Cyclical,N.Amer,A,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,NNGRO,NN Group NV,NTA43B,SNRFOR,EUR,MM14,Composite,0.19%,0.25%,0.32%,0.40%,0.58%,0.80%,0.91%,1.00%,1.05%,1.07%,40%,6,,Europe,A,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,NNGRO,NN Group NV,NTA43B,SUBLT2,EUR,MM14,Composite,0.41%,0.54%,0.69%,0.90%,1.28%,1.36%,1.51%,1.61%,1.63%,1.57%,20%,6,,Europe,A,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,NNRR,Nishi Nippon Rr Co Ltd,JOBE97,SNRFOR,JPY,CR14,Composite,0.12%,0.13%,0.16%,0.19%,0.25%,0.29%,,,,,35%,2,Industrial,Asia,,A,Thin,Thin,Thin,Thin,Thin,Thin,,,,,Thin
06-Mar-19,NOC-SysCorp,Northrop Grumman Sys Corp,6CCE88,SNRFOR,USD,XR14,Composite,0.04%,0.05%,0.08%,0.13%,0.24%,0.36%,0.49%,0.59%,0.64%,0.67%,40%,2,Industrial,N.Amer,BBB,A,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
06-Mar-19,NOKIA,Nokia Oyj,XD79FA,SNRFOR,EUR,MM14,Composite,0.12%,0.14%,0.27%,0.42%,0.82%,1.20%,1.52%,1.68%,1.77%,1.84%,40%,10,Industrial,Europe,BB,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,NOKIOF,NOKIA OF AMERICA CORP,6BA7BO,SNRFOR,USD,XR14,Composite,0.06%,0.06%,0.13%,0.21%,0.41%,0.73%,1.06%,1.28%,1.39%,1.49%,40%,6,,N.Amer,,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,NOMURA,Nomura Hldgs Inc,6BA88M,SNRFOR,JPY,CR14,Composite,0.13%,0.16%,0.24%,0.33%,0.51%,0.64%,0.70%,0.76%,0.79%,0.81%,35%,7,Financial,Asia,A,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,NOMURA-Secs,Nomura Secs Co Ltd,JOE92P,SNRFOR,JPY,CR14,Composite,0.13%,0.17%,0.25%,0.33%,0.49%,0.63%,0.69%,0.74%,0.77%,0.79%,35%,5,Financial,Asia,A,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,NORBK,Norinchukin Bk,6BB62B,SNRFOR,USD,CR14,Composite,0.10%,0.13%,0.20%,0.28%,0.47%,0.58%,0.67%,0.69%,0.70%,0.71%,35%,2,Financial,Asia,A,A,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
06-Mar-19,NORBK,Norinchukin Bk,6BB62B,SUBLT2,USD,CR14,Composite,0.14%,0.18%,0.28%,0.40%,0.66%,0.78%,0.90%,0.92%,0.94%,0.95%,15%,2,Financial,Asia,A,A,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
06-Mar-19,NORDBAAD,Nordea Bk Abp,XD600G,SNRFOR,EUR,MM14,Composite,0.12%,0.15%,0.21%,0.27%,0.42%,0.52%,0.64%,0.69%,0.72%,0.75%,40%,4,,Europe,AA,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,CcyGrp,CcyGrp
06-Mar-19,NORDBAAD,Nordea Bk Abp,XD600G,SUBLT2,EUR,MM14,Composite,0.54%,0.64%,0.84%,1.00%,1.37%,1.48%,1.61%,1.65%,1.68%,1.70%,20%,4,,Europe,AA,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,CcyGrp,CcyGrp
06-Mar-19,NORGRM,Northrop Grumman Corp,6CCE9H,SNRFOR,USD,XR14,Composite,0.05%,0.07%,0.10%,0.15%,0.29%,0.44%,0.56%,0.62%,0.67%,0.66%,40%,4,,N.Amer,BBB,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,NORMPC,Norampac Inc,6BA96P,SNRFOR,USD,XR14,Composite,,,,2.59%,2.84%,3.23%,3.32%,3.38%,3.40%,3.41%,40%,2,Industrial,N.Amer,BB,B,,,,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
06-Mar-19,NORWAY,Kdom Norway,6CFB55,SNRFOR,USD,CR14,Composite,0.02%,0.02%,0.03%,0.06%,0.11%,0.17%,0.24%,0.24%,0.24%,0.23%,40%,5,Government,Europe,AAA,AAA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,NOV,Natl Oilwell Varco Inc,UA99CI,SNRFOR,USD,XR14,Composite,0.20%,0.25%,0.41%,0.58%,0.91%,1.26%,1.43%,1.65%,1.70%,1.76%,40%,3,Energy,N.Amer,BBB,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,NOVAFIV,NOVAFIVES,FLC8BW,SECDOM,EUR,MM14,Composite,0.98%,2.10%,2.87%,3.64%,6.39%,6.86%,7.31%,,,,40%,7,,Europe,B,CCC,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,,,,CcyGrp
06-Mar-19,NOVAFIV,NOVAFIVES,FLC8BW,SNRFOR,EUR,MM14,Composite,0.98%,2.10%,2.87%,3.64%,6.39%,6.86%,7.31%,,,,40%,7,,Europe,B,CCC,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,,,,CcyGrp
06-Mar-19,NOVART,Novartis AG,6CFHF2,SNRFOR,EUR,MM14,Composite,0.04%,0.05%,0.08%,0.11%,0.19%,0.28%,0.36%,0.40%,0.42%,0.41%,40%,6,Consumer Stable,Europe,AA,AA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,NOVART-VacDiag,Novartis Vaccines & Diagnostics Inc,6CFHFU,SNRFOR,USD,XR14,Composite,0.11%,0.12%,0.16%,0.20%,0.25%,0.29%,0.33%,0.36%,0.38%,0.40%,40%,3,Consumer Stable,N.Amer,,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,NOVOBAN,NOVO BCO SA,X2CB9K,SUBLT2,EUR,MM14,Composite,12.66%,9.07%,7.24%,6.92%,6.89%,,7.25%,,,,20%,2,,Europe,CCC,D,Thin,Thin,Thin,Thin,Thin,,Thin,,,,Thin
06-Mar-19,NPG-NPI,Nippon Paper Inds CoLtd,JOA57C,SNRFOR,JPY,CR14,Composite,0.11%,0.13%,0.24%,0.34%,0.63%,0.82%,0.89%,0.91%,0.93%,0.96%,35%,8,Materials,Asia,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,CcyGrp,CcyGrp
06-Mar-19,NRCARO,St of North Carolina,6BDA7A,SNRFOR,USD,CR,Composite,,0.04%,0.09%,0.16%,0.28%,0.40%,0.54%,,,,70%,2,,N.Amer,,AA,,Thin,Thin,Thin,Thin,Thin,Thin,,,,Thin
06-Mar-19,NRGNOR,NRG North America LLC,68BDAQ,SNRFOR,USD,XR14,Composite,0.42%,0.56%,0.80%,1.00%,1.34%,1.49%,1.58%,1.52%,1.46%,1.40%,40%,4,,N.Amer,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,NRGTXS,NRG TX LLC,6D723G,SNRFOR,USD,XR14,Composite,,0.19%,0.27%,0.37%,0.49%,0.54%,,,,,40%,2,,N.Amer,,A,,Thin,Thin,Thin,Thin,Thin,,,,,Thin
06-Mar-19,NRUC,Natl Rural Utils Coop Fin Corp,69AB75,SNRFOR,USD,XR14,Composite,0.06%,0.08%,0.13%,0.21%,0.39%,0.58%,0.73%,0.83%,0.86%,0.98%,40%,5,Utilities,N.Amer,A,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,NRWBK,NRW.BANK,DICGIL,SNRFOR,EUR,MM14,Composite,0.80%,0.80%,0.80%,0.79%,0.79%,0.78%,0.78%,0.77%,0.76%,0.74%,40%,2,Financial,Europe,AA,BB,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
06-Mar-19,NRWBK,NRW.BANK,DICGIL,SUBLT2,EUR,MM14,Composite,0.80%,0.80%,0.80%,0.79%,0.79%,0.78%,0.78%,0.77%,0.76%,0.74%,20%,2,Financial,Europe,AA,BB,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
06-Mar-19,NSANY,Nissan Mtr Co Ltd,6B9BB8,SNRFOR,JPY,CR14,Composite,0.10%,0.11%,0.18%,0.28%,0.52%,0.66%,0.73%,0.76%,0.78%,0.81%,35%,7,Consumer Cyclical,Asia,A,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,NSANY-NNAAC,Nissan Mtr Accep Corp,6B9BB4,SNRFOR,USD,XR14,Composite,0.26%,0.31%,0.45%,0.64%,1.02%,1.24%,1.33%,1.39%,1.43%,1.48%,31.67%,3,Consumer Cyclical,N.Amer,A,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
