"Date","Timezone","Ticker","ShortName","RedCode","Tier","Ccy","DocClause","Spread6m","Spread1y","Spread2y","Spread3y","Spread4y","Spread5y","Spread7y","Spread10y","Spread15y","Spread20y","Spread30y","Recovery","DataRating","Sector","Region","Country","AvRating","ImpliedRating"
"06-MAR-19","E","ADCB","Abu Dhabi Coml Bk PJSC","MM167S","SNRFOR","USD","CR14","0.169079%","0.220638%","0.310041%","0.44797099999999995%","0.634804%","0.853718%","1.0813929999999998%","1.2581689999999999%","1.286602%","1.2884390000000001%","1.288454%","25%","","Financials","MiddleEast","United Arab Emirates","A","BBB"
"06-MAR-19","E","ADCB","Abu Dhabi Coml Bk PJSC","MM167S","SUBLT2","USD","CR14","0.453131%","0.585802%","0.777081%","1.0554219999999999%","1.3829960000000001%","1.7673379999999999%","1.989825%","2.171473%","2.1217819999999996%","2.083975%","2.044379%","25%","","Financials","MiddleEast","United Arab Emirates","A","BBB"
"06-MAR-19","E","ADECGRO","Adecco Group AG","HH039N","SNRFOR","CHF","CR14","0.071715%","0.10202900000000001%","0.160663%","0.234753%","0.395781%","0.548055%","0.75888%","0.9143389999999999%","0.990752%","1.035628%","1.084117%","40%","","Industrials","Europe","Switzerland","BBB","BBB"
"06-MAR-19","E","ADECGRO","Adecco Group AG","HH039N","SNRFOR","CHF","MM14","0.068328%","0.0972%","0.153053%","0.22364099999999998%","0.377088%","0.522208%","0.7231650000000001%","0.871356%","0.9441039999999999%","0.9867880000000001%","1.032781%","40%","","Industrials","Europe","Switzerland","BBB","BBB"
"06-MAR-19","E","ADECGRO","Adecco Group AG","HH039N","SNRFOR","EUR","CR14","0.071715%","0.10202900000000001%","0.160663%","0.234753%","0.395781%","0.548055%","0.75888%","0.9143389999999999%","0.990752%","1.035628%","1.084117%","40%","","Industrials","Europe","Switzerland","BBB","BBB"
"06-MAR-19","E","ADECGRO","Adecco Group AG","HH039N","SNRFOR","EUR","MM14","0.068328%","0.0972%","0.153053%","0.22364099999999998%","0.377088%","0.522208%","0.7231650000000001%","0.871356%","0.9441039999999999%","0.9867880000000001%","1.032781%","40%","","Industrials","Europe","Switzerland","BBB","BBB"
"06-MAR-19","E","ADECGRO","Adecco Group AG","HH039N","SNRFOR","USD","CR14","0.071715%","0.10202900000000001%","0.160663%","0.234753%","0.395781%","0.548055%","0.75888%","0.9143389999999999%","0.990752%","1.035628%","1.084117%","40%","","Industrials","Europe","Switzerland","BBB","BBB"
"06-MAR-19","E","ADECGRO","Adecco Group AG","HH039N","SNRFOR","USD","MM14","0.068328%","0.0972%","0.153053%","0.22364099999999998%","0.377088%","0.522208%","0.7231650000000001%","0.871356%","0.9441039999999999%","0.9867880000000001%","1.032781%","40%","","Industrials","Europe","Switzerland","BBB","BBB"
"06-MAR-19","E","ADI","Analog Devices Inc","0D58B9","SNRFOR","USD","MR14","0.438923%","0.43703%","0.45774%","0.498757%","0.617108%","0.680917%","0.827454%","0.9552069999999999%","1.0265790000000001%","1.0598589999999999%","1.089679%","40%","","Technology","N.Amer","United States","BBB","BBB"
"06-MAR-19","E","ADI","Analog Devices Inc","0D58B9","SNRFOR","USD","XR14","0.426132%","0.42427000000000004%","0.44434599999999996%","0.48415400000000003%","0.599056%","0.660992%","0.803256%","0.9272330000000001%","0.9962749999999999%","1.028326%","1.056775%","40%","","Technology","N.Amer","United States","BBB","BBB"
"06-MAR-19","E","ADI","Analog Devices Inc","0D58B9","SUBLT2","USD","CR14","0.438925%","0.43703099999999995%","0.45772199999999996%","0.498672%","0.616807%","0.680571%","0.827093%","0.955075%","1.026657%","1.06002%","1.0898649999999999%","20%","","Technology","N.Amer","United States","BBB","BBB"
"06-MAR-19","E","ADI","Analog Devices Inc","0D58B9","SUBLT2","USD","MR14","0.438925%","0.43703099999999995%","0.45772199999999996%","0.498672%","0.616807%","0.680571%","0.827093%","0.955075%","1.026657%","1.06002%","1.0898649999999999%","20%","","Technology","N.Amer","United States","BBB","BBB"
"06-MAR-19","E","ADIG","adidas AG","DD06CL","SNRFOR","EUR","CR14","0.29357900000000003%","0.325251%","0.418924%","0.545064%","0.655926%","0.747729%","0.7741399999999999%","0.83087%","","","","40%","","Consumer Goods","Europe","Germany","","BB"
"06-MAR-19","E","ADIG","adidas AG","DD06CL","SNRFOR","EUR","MM14","0.29357900000000003%","0.325251%","0.418924%","0.545064%","0.655926%","0.747729%","0.7741399999999999%","0.83087%","","","","40%","","Consumer Goods","Europe","Germany","","BB"
"06-MAR-19","E","ADLEREA","ADLER Real Estate AG","DD1A9J","SNRFOR","EUR","MM14","0.145951%","0.20415%","0.40111%","0.663395%","0.988505%","1.31315%","1.8946379999999998%","2.137896%","2.243372%","2.2907830000000002%","2.3229759999999997%","40%","","Financials","Europe","Germany","BB","BB"
"06-MAR-19","E","ADM","Archer Daniels Midland Co","03CDCB","SNRFOR","EUR","MR14","0.065069%","0.10144299999999999%","0.21788%","0.382949%","0.5502%","0.730634%","0.957799%","1.109233%","1.173484%","1.2036099999999998%","1.201106%","40%","","Consumer Goods","N.Amer","United States","A","BBB"
"06-MAR-19","E","ADM","Archer Daniels Midland Co","03CDCB","SNRFOR","EUR","XR14","0.063461%","0.099322%","0.21354%","0.375401%","0.539337%","0.710492%","0.938804%","1.087246%","1.150341%","1.179907%","1.177497%","40%","","Consumer Goods","N.Amer","United States","A","BBB"
"06-MAR-19","E","ADM","Archer Daniels Midland Co","03CDCB","SNRFOR","JPY","MR14","0.056245%","0.088923%","0.20033600000000001%","0.35957%","0.520679%","0.695434%","0.916145%","1.063036%","1.124486%","1.153262%","1.1505450000000002%","40%","","Consumer Goods","N.Amer","United States","A","BBB"
"06-MAR-19","E","ADM","Archer Daniels Midland Co","03CDCB","SNRFOR","USD","CR14","0.065069%","0.10144299999999999%","0.21788%","0.382949%","0.5502%","0.730634%","0.957799%","1.109233%","1.173484%","1.2036099999999998%","1.201106%","40%","","Consumer Goods","N.Amer","United States","A","BBB"
"06-MAR-19","E","ADM","Archer Daniels Midland Co","03CDCB","SNRFOR","USD","MR14","0.065069%","0.10144299999999999%","0.21788%","0.382949%","0.5502%","0.730634%","0.957799%","1.109233%","1.173484%","1.2036099999999998%","1.201106%","40%","","Consumer Goods","N.Amer","United States","A","BBB"
"06-MAR-19","E","ADM","Archer Daniels Midland Co","03CDCB","SNRFOR","USD","XR14","0.063461%","0.099322%","0.21354%","0.375401%","0.539337%","0.710492%","0.938804%","1.087246%","1.150341%","1.179907%","1.177497%","40%","","Consumer Goods","N.Amer","United States","A","BBB"
"06-MAR-19","E","ADP","AUTOMATIC DATA PROCESSING INC","0F8316","SNRFOR","USD","MR14","0.139643%","0.161885%","0.21976500000000002%","0.281431%","0.32512800000000003%","0.366122%","0.395733%","0.426906%","0.42649000000000004%","0.42651%","0.426802%","40%","","Industrials","N.Amer","United States","AA","A"
"06-MAR-19","E","ADP","AUTOMATIC DATA PROCESSING INC","0F8316","SNRFOR","USD","XR14","0.135565%","0.15712600000000002%","0.21327500000000002%","0.273123%","0.315519%","0.355288%","0.383972%","0.414134%","0.41356400000000004%","0.413432%","0.413439%","40%","","Industrials","N.Amer","United States","AA","A"
"06-MAR-19","E","ADP","AUTOMATIC DATA PROCESSING INC","0F8316","SUBLT2","USD","MR14","0.209631%","0.243642%","0.331244%","0.424131%","0.49016800000000005%","0.5522%","0.597758%","0.646299%","0.648517%","0.6511020000000001%","0.656128%","20%","","Industrials","N.Amer","United States","AA","A"
"06-MAR-19","E","AEGON","Aegon N.V.","007GB6","SNRFOR","CHF","MM14","0.149145%","0.189627%","0.305793%","0.43162599999999995%","0.564586%","0.695588%","0.901035%","1.066612%","1.1344699999999999%","1.174176%","1.228775%","40%","","Financials","Europe","Netherlands","A","BBB"
"06-MAR-19","E","AEGON","Aegon N.V.","007GB6","SNRFOR","EUR","CR14","0.156496%","0.198988%","0.320901%","0.452949%","0.592479%","0.729955%","0.9455899999999999%","1.119402%","1.190744%","1.232601%","1.290319%","40%","","Financials","Europe","Netherlands","A","BBB"
"06-MAR-19","E","AEGON","Aegon N.V.","007GB6","SNRFOR","EUR","MM14","0.149145%","0.189627%","0.305793%","0.43162599999999995%","0.564586%","0.695588%","0.901035%","1.066612%","1.1344699999999999%","1.174176%","1.228775%","40%","","Financials","Europe","Netherlands","A","BBB"
"06-MAR-19","E","AEGON","Aegon N.V.","007GB6","SNRFOR","GBP","MM14","0.149145%","0.189627%","0.305793%","0.43162599999999995%","0.564586%","0.695588%","0.901035%","1.066612%","1.1344699999999999%","1.174176%","1.228775%","40%","","Financials","Europe","Netherlands","A","BBB"
"06-MAR-19","E","AEGON","Aegon N.V.","007GB6","SNRFOR","SEK","MM14","0.149145%","0.189627%","0.305793%","0.43162599999999995%","0.564586%","0.695588%","0.901035%","1.066612%","1.1344699999999999%","1.174176%","1.228775%","40%","","Financials","Europe","Netherlands","A","BBB"
"06-MAR-19","E","AEGON","Aegon N.V.","007GB6","SNRFOR","USD","CR14","0.156496%","0.198988%","0.320901%","0.452949%","0.592479%","0.729955%","0.9455899999999999%","1.119402%","1.190744%","1.232601%","1.290319%","40%","","Financials","Europe","Netherlands","A","BBB"
"06-MAR-19","E","AEGON","Aegon N.V.","007GB6","SNRFOR","USD","MM14","0.149145%","0.189627%","0.305793%","0.43162599999999995%","0.564586%","0.695588%","0.901035%","1.066612%","1.1344699999999999%","1.174176%","1.228775%","40%","","Financials","Europe","Netherlands","A","BBB"
"06-MAR-19","E","AEGON","Aegon N.V.","007GB6","SUBLT2","EUR","CR14","0.270044%","0.285329%","0.48626600000000003%","0.715466%","0.95949%","1.200512%","1.519965%","1.7559200000000001%","1.768443%","1.8254510000000002%","1.909122%","20%","","Financials","Europe","Netherlands","A","BBB"
"06-MAR-19","E","AEGON","Aegon N.V.","007GB6","SUBLT2","EUR","MM14","0.257359%","0.271904%","0.463375%","0.6818069999999999%","0.914389%","1.14414%","1.448568%","1.673351%","1.68467%","1.738841%","1.8181889999999998%","20%","","Financials","Europe","Netherlands","A","BBB"
"06-MAR-19","E","AEGON","Aegon N.V.","007GB6","SUBLT2","EUR","MR14","0.257359%","0.271904%","0.463375%","0.6818069999999999%","0.914389%","1.14414%","1.448568%","1.673351%","1.68467%","1.738841%","1.8181889999999998%","20%","","Financials","Europe","Netherlands","A","BBB"
"06-MAR-19","E","AEGON","Aegon N.V.","007GB6","SUBLT2","JPY","CR14","0.270044%","0.285329%","0.48626600000000003%","0.715466%","0.95949%","1.200512%","1.519965%","1.7559200000000001%","1.768443%","1.8254510000000002%","1.909122%","20%","","Financials","Europe","Netherlands","A","BBB"
"06-MAR-19","E","AEGON","Aegon N.V.","007GB6","SUBLT2","JPY","MM14","0.257359%","0.271904%","0.463375%","0.6818069999999999%","0.914389%","1.14414%","1.448568%","1.673351%","1.68467%","1.738841%","1.8181889999999998%","20%","","Financials","Europe","Netherlands","A","BBB"
"06-MAR-19","E","AEGON","Aegon N.V.","007GB6","SUBLT2","USD","CR14","0.270044%","0.285329%","0.48626600000000003%","0.715466%","0.95949%","1.200512%","1.519965%","1.7559200000000001%","1.768443%","1.8254510000000002%","1.909122%","20%","","Financials","Europe","Netherlands","A","BBB"
"06-MAR-19","E","AEGON","Aegon N.V.","007GB6","SUBLT2","USD","MM14","0.257359%","0.271904%","0.463375%","0.6818069999999999%","0.914389%","1.14414%","1.448568%","1.673351%","1.68467%","1.738841%","1.8181889999999998%","20%","","Financials","Europe","Netherlands","A","BBB"
"06-MAR-19","E","AEGON","Aegon N.V.","007GB6","SUBLT2","USD","XR14","0.257359%","0.271904%","0.463375%","0.6818069999999999%","0.914389%","1.14414%","1.448568%","1.673351%","1.68467%","1.738841%","1.8181889999999998%","20%","","Financials","Europe","Netherlands","A","BBB"
"06-MAR-19","E","AEONFIN","AEON Finl Service Co Ltd","JJ6DBJ","SNRFOR","JPY","CR14","0.244306%","0.27681300000000003%","0.40764399999999995%","0.538017%","0.675159%","0.7808360000000001%","0.8192140000000001%","0.856474%","0.8942399999999999%","0.937531%","0.991015%","35%","","Financials","Asia","Japan","","BBB"
"06-MAR-19","E","AEP","Amern Elec Pwr Co Inc","027A8A","SNRFOR","EUR","MR14","0.060871%","0.069537%","0.113721%","0.181731%","0.25457399999999997%","0.341756%","0.507995%","0.634692%","0.72761%","0.7663340000000001%","0.847963%","40%","","Utilities","N.Amer","United States","BBB","A"
"06-MAR-19","E","AEP","Amern Elec Pwr Co Inc","027A8A","SNRFOR","EUR","XR14","0.05994000000000001%","0.068875%","0.112949%","0.1804%","0.2525%","0.33859%","0.502492%","0.627453%","0.7191989999999999%","0.756996%","0.837886%","40%","","Utilities","N.Amer","United States","BBB","A"
"06-MAR-19","E","AEP","Amern Elec Pwr Co Inc","027A8A","SNRFOR","SEK","XR14","0.05994000000000001%","0.068875%","0.112949%","0.1804%","0.2525%","0.33859%","0.502492%","0.627453%","0.7191989999999999%","0.756996%","0.837886%","40%","","Utilities","N.Amer","United States","BBB","A"
"06-MAR-19","E","AEP","Amern Elec Pwr Co Inc","027A8A","SNRFOR","USD","MR14","0.060871%","0.069537%","0.113721%","0.181731%","0.25457399999999997%","0.341756%","0.507995%","0.634692%","0.72761%","0.7663340000000001%","0.847963%","40%","","Utilities","N.Amer","United States","BBB","A"
"06-MAR-19","E","AEP","Amern Elec Pwr Co Inc","027A8A","SNRFOR","USD","XR14","0.05994000000000001%","0.068875%","0.112949%","0.1804%","0.2525%","0.33859%","0.502492%","0.627453%","0.7191989999999999%","0.756996%","0.837886%","40%","","Utilities","N.Amer","United States","BBB","A"
"06-MAR-19","E","AES","The AES Corp","0A143H","SNRFOR","EUR","XR14","0.091646%","0.125675%","0.25033500000000003%","0.404381%","0.628039%","0.889891%","1.106085%","1.147324%","1.388057%","1.417442%","1.308473%","40%","","Utilities","N.Amer","United States","BB","BB"
"06-MAR-19","E","AES","The AES Corp","0A143H","SNRFOR","USD","MR14","0.094642%","0.13006%","0.258683%","0.41771%","0.648618%","0.918617%","1.142079%","1.18464%","1.432893%","1.463444%","1.351489%","40%","","Utilities","N.Amer","United States","BB","BB"
"06-MAR-19","E","AES","The AES Corp","0A143H","SNRFOR","USD","XR14","0.091646%","0.125675%","0.25033500000000003%","0.404381%","0.628039%","0.889891%","1.106085%","1.147324%","1.388057%","1.417442%","1.308473%","40%","","Utilities","N.Amer","United States","BB","BB"
"06-MAR-19","E","AES","The AES Corp","0A143H","SUBLT2","USD","XR14","0.091646%","0.125561%","0.249411%","0.401573%","0.621503%","0.8785980000000001%","1.093791%","1.139797%","1.3763589999999999%","1.4112019999999998%","1.312285%","20%","","Utilities","N.Amer","United States","BB","BB"
"06-MAR-19","E","AET","Aetna Inc.","0A8985","SNRFOR","EUR","MR14","0.070242%","0.095039%","0.147475%","0.243878%","0.320045%","0.435668%","0.5938439999999999%","0.732703%","0.8286760000000001%","0.877296%","0.931358%","40%","","Healthcare","N.Amer","United States","BBB","BBB"
"06-MAR-19","E","AET","Aetna Inc.","0A8985","SNRFOR","EUR","XR14","0.06861700000000001%","0.09296499999999999%","0.144316%","0.238703%","0.31328100000000003%","0.42648499999999995%","0.581355%","0.717291%","0.80226%","0.8492950000000001%","0.901475%","40%","","Healthcare","N.Amer","United States","BBB","BBB"
"06-MAR-19","E","AET","Aetna Inc.","0A8985","SNRFOR","SEK","XR14","0.06861700000000001%","0.09296499999999999%","0.144316%","0.238703%","0.31328100000000003%","0.42648499999999995%","0.581355%","0.717291%","0.80226%","0.8492950000000001%","0.901475%","40%","","Healthcare","N.Amer","United States","BBB","BBB"
"06-MAR-19","E","AET","Aetna Inc.","0A8985","SNRFOR","USD","CR14","0.070684%","0.09579900000000001%","0.14873899999999998%","0.245978%","0.322819%","0.43945%","0.599037%","0.739165%","0.826848%","0.875499%","0.9296820000000001%","40%","","Healthcare","N.Amer","United States","BBB","BBB"
"06-MAR-19","E","AET","Aetna Inc.","0A8985","SNRFOR","USD","MR14","0.070242%","0.095039%","0.147475%","0.243878%","0.320045%","0.435668%","0.5938439999999999%","0.732703%","0.8286760000000001%","0.877296%","0.931358%","40%","","Healthcare","N.Amer","United States","BBB","BBB"
"06-MAR-19","E","AET","Aetna Inc.","0A8985","SNRFOR","USD","XR14","0.06861700000000001%","0.09296499999999999%","0.144316%","0.238703%","0.31328100000000003%","0.42648499999999995%","0.581355%","0.717291%","0.80226%","0.8492950000000001%","0.901475%","40%","","Healthcare","N.Amer","United States","BBB","BBB"
"06-MAR-19","E","AF","AIR FRANCE - KLM","009A2A","SNRFOR","EUR","MM14","0.172796%","0.20269500000000001%","0.502523%","0.846826%","1.252906%","1.66673%","2.256234%","2.512717%","2.582553%","2.6159660000000002%","2.6581170000000003%","40%","","Industrials","Europe","France","","B"
"06-MAR-19","E","AF","AIR FRANCE - KLM","009A2A","SNRFOR","USD","MM14","0.172796%","0.20269500000000001%","0.502523%","0.846826%","1.252906%","1.66673%","2.256234%","2.512717%","2.582553%","2.6159660000000002%","2.6581170000000003%","40%","","Industrials","Europe","France","","B"
"06-MAR-19","E","AF-AirFrance","SOCIETE AIR FRANCE","FNC9BR","SNRFOR","EUR","CR","0.132215%","0.21780100000000002%","0.320679%","0.399219%","0.50103%","0.593285%","0.9233689999999999%","1.143524%","1.2080810000000002%","1.203096%","1.279048%","40%","","Industrials","Europe","France","","BBB"
"06-MAR-19","E","AF-AirFrance","SOCIETE AIR FRANCE","FNC9BR","SNRFOR","EUR","MM","0.132215%","0.21780100000000002%","0.320679%","0.399219%","0.50103%","0.593285%","0.9233689999999999%","1.143524%","1.2080810000000002%","1.203096%","1.279048%","40%","","Industrials","Europe","France","","BBB"
"06-MAR-19","E","AF-AirFrance","SOCIETE AIR FRANCE","FNC9BR","SNRFOR","EUR","MM14","0.133177%","0.222215%","0.332748%","0.414638%","0.514856%","0.609393%","0.964601%","1.200555%","1.4676399999999998%","1.49366%","1.482027%","40%","","Industrials","Europe","France","","BBB"
"06-MAR-19","E","AF-AirFrance","SOCIETE AIR FRANCE","FNC9BR","SNRFOR","EUR","XR","0.132215%","0.21780100000000002%","0.320679%","0.399219%","0.50103%","0.593285%","0.9233689999999999%","1.143524%","1.2080810000000002%","1.203096%","1.279048%","40%","","Industrials","Europe","France","","BBB"
"06-MAR-19","E","AF-AirFrance","SOCIETE AIR FRANCE","FNC9BR","SNRFOR","GBP","MM","0.132215%","0.21780100000000002%","0.320679%","0.399219%","0.50103%","0.593285%","0.9233689999999999%","1.143524%","1.2080810000000002%","1.203096%","1.279048%","40%","","Industrials","Europe","France","","BBB"
"06-MAR-19","E","AF-AirFrance","SOCIETE AIR FRANCE","FNC9BR","SNRFOR","SEK","MM","0.132215%","0.21780100000000002%","0.320679%","0.399219%","0.50103%","0.593285%","0.9233689999999999%","1.143524%","1.2080810000000002%","1.203096%","1.279048%","40%","","Industrials","Europe","France","","BBB"
"06-MAR-19","E","AF-AirFrance","SOCIETE AIR FRANCE","FNC9BR","SNRFOR","USD","CR","0.132215%","0.21780100000000002%","0.320679%","0.399219%","0.50103%","0.593285%","0.9233689999999999%","1.143524%","1.2080810000000002%","1.203096%","1.279048%","40%","","Industrials","Europe","France","","BBB"
